race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,sec_time1,sec_time2,sec_time3,sec_time4,sec_time5,sec_time6,sec_time7,time1,time2,time3,time4,time5,time6,time7,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
3284,2001-09-18,ST,2,B+2,0,1400,GOOD,40-20,540000.0,5,13.86,22.3,23.48,24.09,,,,13.86,36.16,59.64,83.73,,,,4,11,9.0,,51.0,14.5,23.0,,4,112.5,,
3285,2001-09-18,ST,3,B+2,0,1600,GOOD,60-40,700000.0,4,24.44,23.67,24.81,23.99,,,,24.44,48.11,72.92,96.91,,,,6,9,5.0,,27.5,12.0,44.5,,6,90.0,,
3286,2001-09-18,ST,4,B+2,0,2000,GOOD,80-60,950000.0,3,26.89,24.25,26.22,24.33,23.05,,,26.89,51.14,77.36,101.69,124.74,,,2,8,4.0,,14.0,15.5,22.5,,2,30.5,,
3287,2001-09-18,ST,5,B+2,0,1800,GOOD,40-15,540000.0,5,13.98,23.8,25.17,24.67,23.43,,,13.98,37.78,62.95,87.62,111.05,,,1,7,3.0,,16.5,71.0,38.0,,1,39.0,,
3288,2001-09-18,ST,6,B+2,0,1200,GOOD,60-40,700000.0,4,24.11,23.36,23.5,,,,,24.11,47.47,70.97,,,,,1,13,9.0,,15.0,25.0,23.0,,1,30.5,,
3289,2001-09-18,ST,7,B+2,0,1400,GOOD,60-40,700000.0,4,13.72,21.78,24.38,23.37,,,,13.72,35.5,59.88,83.25,,,,7,5,8.0,,11.5,19.5,52.0,,7,19.5,,
3290,2001-09-18,ST,8,B+2,0,1600,GOOD,80-60,950000.0,3,24.78,23.8,23.77,23.72,,,,24.78,48.58,72.35,96.07,,,,7,11,6.0,,24.5,15.0,15.0,,7,116.0,,
3291,2001-09-18,ST,9,B+2,0,1200,GOOD,80-60,950000.0,3,24.72,23.02,22.93,,,,,24.72,47.74,70.67,,,,,1,10,14.0,,16.5,15.5,37.5,,1,36.5,,
3292,2001-09-18,ST,10,B+2,0,1400,GOOD,95+,2400000.0,13,13.5,22.45,23.23,22.8,,,,13.5,35.95,59.18,81.98,,,,10,3,9.0,,15.5,14.0,21.0,,10,41.5,,
3293,2001-09-18,ST,11,B+2,0,1600,GOOD,100-80,1400000.0,2,24.91,24.11,23.78,22.68,,,,24.91,49.02,72.8,95.48,,,,12,13,10.0,,14.0,22.5,17.5,,12,28.5,,
3294,2001-09-23,ST,1,C,0,1000,GOOD,40-15,540000.0,5,13.45,21.69,23.46,,,,,13.45,35.14,58.6,,,,,13,1,3.0,,68.0,37.5,19.0,,13,260.0,,
3295,2001-09-23,ST,2,C,0,1000,GOOD,60-40,700000.0,4,13.45,21.33,23.13,,,,,13.45,34.78,57.91,,,,,3,1,11.0,,39.0,18.0,325.5,,3,134.5,,
3296,2001-09-23,ST,3,A,1,1650,FAST,40-0,540000.0,5,27.75,23.2,24.49,24.48,,,,27.75,50.95,75.44,99.92,,,,1,8,7.0,,49.0,16.5,40.5,,1,150.5,,
3297,2001-09-23,ST,4,C,0,1400,GOOD,60-40,700000.0,4,13.67,21.56,24.11,24.35,,,,13.67,35.23,59.34,83.69,,,,10,2,3.0,,141.5,22.5,71.5,,10,562.0,,
3298,2001-09-23,ST,5,C,0,1800,GOOD,60-40,700000.0,4,13.84,22.04,24.2,24.72,24.6,,,13.84,35.88,60.08,84.8,109.4,,,12,8,7.0,,37.5,23.5,19.5,,12,154.0,,
3299,2001-09-23,ST,6,A,1,1200,FAST,60-40,700000.0,4,23.56,22.17,23.32,,,,,23.56,45.73,69.05,,,,,8,3,12.0,,13.0,19.0,21.5,,8,29.5,,
3300,2001-09-23,ST,7,C,0,1200,GOOD,80-60,950000.0,3,24.11,23.14,23.08,,,,,24.11,47.25,70.33,,,,,8,2,4.0,,15.5,22.0,18.5,,8,49.5,,
3301,2001-09-23,ST,8,A,1,1200,FAST,85-60,950000.0,3,23.31,22.0,23.18,,,,,23.31,45.31,68.49,,,,,11,9,5.0,,26.5,18.0,14.0,,11,120.0,,
3302,2001-09-23,ST,9,C,0,1000,GOOD,105-80,1400000.0,2,13.24,20.84,22.96,,,,,13.24,34.08,57.04,,,,,7,5,3.0,,26.0,22.5,16.5,,7,159.0,,
3303,2001-09-23,ST,10,C,0,1400,GOOD,80-60,950000.0,3,14.03,23.33,23.62,22.57,,,,14.03,37.36,60.98,83.55,,,,1,12,7.0,,26.5,112.5,18.5,,1,71.0,,
3304,2001-09-26,HV,1,A,0,1200,GOOD,40-0,540000.0,5,24.28,23.41,24.01,,,,,24.28,47.69,71.7,,,,,7,11,10.0,,57.0,32.5,34.5,,7,176.5,,
3305,2001-09-26,HV,2,A,0,1000,GOOD,60-40,700000.0,4,12.86,21.69,23.47,,,,,12.86,34.55,58.02,,,,,11,9,2.0,,22.0,40.0,14.5,,11,65.0,,
3306,2001-09-26,HV,3,A,0,1650,GOOD,60-40,700000.0,4,27.73,23.81,25.5,24.82,,,,27.73,51.54,77.04,101.86,,,,6,9,5.0,,21.0,26.0,69.0,,6,76.5,,
3307,2001-09-26,HV,4,A,0,1200,GOOD,60-40,700000.0,4,24.03,23.25,23.79,,,,,24.03,47.28,71.07,,,,,1,9,2.0,,22.5,77.5,53.0,,1,82.0,,
3308,2001-09-26,HV,5,A,0,1200,GOOD,80-60,950000.0,3,24.14,22.92,23.87,,,,,24.14,47.06,70.93,,,,,5,2,10.0,,72.5,32.0,21.5,,5,328.5,,
3309,2001-09-26,HV,6,A,0,1650,GOOD,80-60,950000.0,3,27.36,23.73,25.48,24.63,,,,27.36,51.09,76.57,101.2,,,,12,11,2.0,,39.5,24.5,27.0,,12,143.0,,
3310,2001-09-26,HV,7,A,0,1800,GOOD,90+,2400000.0,13,13.58,23.81,24.38,24.64,23.32,,,13.58,37.39,61.77,86.41,109.73,,,4,3,10.0,,16.0,15.5,50.5,,4,41.5,,
3311,2001-09-26,HV,8,A,0,1650,GOOD,80-60,950000.0,3,28.22,23.72,25.0,24.37,,,,28.22,51.94,76.94,101.31,,,,8,11,10.0,,19.0,22.0,31.5,,8,51.5,,
3312,2001-09-29,ST,1,A,1,1200,GOOD,40-15,540000.0,5,23.73,22.84,23.3,,,,,23.73,46.57,69.87,,,,,6,1,11.0,,17.5,15.0,29.0,,6,45.0,,
3313,2001-09-29,ST,2,A,1,1200,GOOD,60-40,700000.0,4,23.42,22.53,24.15,,,,,23.42,45.95,70.1,,,,,10,3,1.0,,74.0,19.5,19.0,,10,301.0,,
3314,2001-09-29,ST,3,C+3,0,1200,GOOD,80-60,950000.0,3,23.49,22.66,23.69,,,,,23.49,46.15,69.84,,,,,2,1,10.0,,13.0,14.0,38.5,,2,28.0,,
3315,2001-09-29,ST,4,A,1,1650,GOOD,60-40,700000.0,4,28.11,24.39,24.39,23.83,,,,28.11,52.5,76.89,100.72,,,,14,2,5.0,,38.0,143.0,24.0,,14,140.0,,
3316,2001-09-29,ST,5,C+3,0,1400,GOOD,60-40,700000.0,4,13.64,21.55,23.81,23.97,,,,13.64,35.19,59.0,82.97,,,,10,1,2.0,,27.0,18.0,66.5,,10,94.0,,
3317,2001-09-29,ST,6,C+3,0,1400,GOOD,60-40,700000.0,4,13.59,22.27,24.3,22.99,,,,13.59,35.86,60.16,83.15,,,,9,5,14.0,,13.0,48.5,55.5,,9,21.5,,
3318,2001-09-29,ST,7,C+3,0,1000,GOOD,80-60,950000.0,3,13.3,21.08,22.64,,,,,13.3,34.38,57.02,,,,,2,3,8.0,,13.5,60.0,29.0,,2,29.5,,
3319,2001-09-29,ST,8,A,1,1800,GOOD,85-60,950000.0,3,13.75,22.92,23.73,25.12,23.43,,,13.75,36.67,60.4,85.52,108.95,,,8,1,7.0,,23.5,36.5,14.5,,8,62.5,,
3320,2001-09-29,ST,9,C+3,0,1400,GOOD,80-60,950000.0,3,13.59,21.83,23.69,23.31,,,,13.59,35.42,59.11,82.42,,,,8,11,2.0,,18.5,53.5,13.5,,8,71.0,,
3321,2001-09-29,ST,10,C+3,0,1400,GOOD,105-80,1400000.0,2,13.59,22.61,22.78,23.23,,,,13.59,36.2,58.98,82.21,,,,2,11,9.0,,34.0,15.5,34.5,,2,121.5,,
3322,2001-10-03,HV,1,B,0,1800,GOOD,40-0,540000.0,5,13.81,23.41,25.19,25.53,24.47,,,13.81,37.22,62.41,87.94,112.41,,,1,12,8.0,,54.5,38.0,35.5,,1,187.0,,
3323,2001-10-03,HV,2,B,0,1200,GOOD,60-40,700000.0,4,23.67,22.91,23.97,,,,,23.67,46.58,70.55,,,,,8,9,4.0,,17.5,21.0,29.5,,8,43.0,,
3324,2001-10-03,HV,3,B,0,1000,GOOD,80-60,950000.0,3,12.8,21.81,23.22,,,,,12.8,34.61,57.83,,,,,9,1,11.0,,16.5,19.0,22.0,,9,43.0,,
3325,2001-10-03,HV,4,B,0,1800,GOOD,60-40,700000.0,4,14.0,23.27,24.8,24.72,24.18,,,14.0,37.27,62.07,86.79,110.97,,,8,6,2.0,,29.0,25.5,48.0,,8,90.0,,
3326,2001-10-03,HV,5,B,0,1650,GOOD,60-40,700000.0,4,28.47,23.81,25.75,24.11,,,,28.47,52.28,78.03,102.14,,,,9,12,6.0,,13.0,61.5,67.5,,9,23.0,,
3327,2001-10-03,HV,6,B,0,1650,GOOD,80-60,950000.0,3,27.31,23.44,25.31,24.61,,,,27.31,50.75,76.06,100.67,,,,7,11,1.0,,13.5,37.5,20.5,,7,29.0,,
3328,2001-10-03,HV,7,B,0,1200,GOOD,80-60,950000.0,3,24.06,22.77,23.4,,,,,24.06,46.83,70.23,,,,,1,2,10.0,,18.0,16.0,32.0,,1,46.0,,
3329,2001-10-03,HV,8,B,0,1200,GOOD,100-80,1400000.0,2,23.34,22.88,23.69,,,,,23.34,46.22,69.91,,,,,7,10,1.0,,24.5,21.0,15.0,,7,79.0,,
3330,2001-10-07,ST,1,A,0,1400,GOOD,40-15,540000.0,5,14.03,22.55,23.52,23.34,,,,14.03,36.58,60.1,83.44,,,,9,10,11.0,,31.5,28.0,42.5,,9,82.0,,
3331,2001-10-07,ST,2,A,0,1200,GOOD,60-40,700000.0,4,24.25,23.3,22.91,,,,,24.25,47.55,70.46,,,,,4,12,5.0,,10.5,80.5,25.5,,4,19.5,,
3332,2001-10-07,ST,3,A,0,1000,GOOD,60-40,700000.0,4,13.3,21.03,22.54,,,,,13.3,34.33,56.87,,,,,9,3,13.0,,13.5,47.5,27.0,,9,24.5,,
3333,2001-10-07,ST,4,A,0,1600,GOOD,60-40,700000.0,4,24.27,23.33,24.27,23.86,,,,24.27,47.6,71.87,95.73,,,,5,1,6.0,,11.5,23.5,44.0,,5,28.0,,
3334,2001-10-07,ST,5,A,0,1200,GOOD,80-60,950000.0,3,24.22,23.11,22.77,,,,,24.22,47.33,70.1,,,,,7,2,13.0,,24.5,23.0,24.0,,7,93.5,,
3335,2001-10-07,ST,6,A,0,1600,GOOD,80-60,950000.0,3,25.5,24.05,23.44,23.26,,,,25.5,49.55,72.99,96.25,,,,12,4,9.0,,41.0,19.0,39.0,,12,198.5,,
3336,2001-10-07,ST,7,A,0,1600,GOOD,G,6000000.0,11,24.3,22.05,23.36,24.56,,,,24.3,46.35,69.71,94.27,,,,5,4,11.0,,12.5,17.5,24.0,,5,21.5,,
3337,2001-10-07,ST,8,A,0,1600,GOOD,G,8000000.0,11,24.84,22.33,23.59,22.99,,,,24.84,47.17,70.76,93.75,,,,3,11,2.0,,13.0,96.5,24.5,,3,30.0,,
3338,2001-10-07,ST,9,A,0,1400,GOOD,85-60,950000.0,3,13.52,21.77,23.45,23.67,,,,13.52,35.29,58.74,82.41,,,,4,8,2.0,,15.5,14.0,49.0,,4,38.0,,
3339,2001-10-07,ST,10,A,0,1800,GOOD,100-80,1400000.0,2,13.97,22.44,24.23,23.94,23.67,,,13.97,36.41,60.64,84.58,108.25,,,11,9,1.0,,25.0,26.0,25.5,,11,70.0,,
3340,2001-10-10,HV,1,C,0,1650,GOOD,40-15,540000.0,5,27.94,24.72,24.28,24.86,,,,27.94,52.66,76.94,101.8,,,,6,7,2.0,,22.0,49.5,21.5,,6,58.0,,
3341,2001-10-10,HV,2,C,0,1200,GOOD,60-40,700000.0,4,23.73,23.19,23.81,,,,,23.73,46.92,70.73,,,,,9,2,8.0,,36.5,16.0,14.5,,9,87.5,,
3342,2001-10-10,HV,3,C,0,1000,GOOD,40-0,540000.0,5,12.97,22.23,23.13,,,,,12.97,35.2,58.33,,,,,8,7,4.0,,15.0,64.0,24.0,,8,33.0,,
3343,2001-10-10,HV,4,C,0,1650,GOOD,60-40,700000.0,4,28.06,23.56,25.77,23.93,,,,28.06,51.62,77.39,101.32,,,,4,8,6.0,,21.0,15.5,12.5,,4,65.0,,
3344,2001-10-10,HV,5,C,0,1650,GOOD,60-40,700000.0,4,29.19,24.55,24.33,23.77,,,,29.19,53.74,78.07,101.84,,,,3,9,5.0,,44.0,52.0,108.0,,3,203.0,,
3345,2001-10-10,HV,6,C,0,1200,GOOD,80-60,950000.0,3,24.19,23.14,23.02,,,,,24.19,47.33,70.35,,,,,2,1,10.0,,22.5,10.5,73.5,,2,114.0,,
3346,2001-10-10,HV,7,C,0,1800,GOOD,80-60,950000.0,3,13.84,23.03,24.36,25.74,23.88,,,13.84,36.87,61.23,86.97,110.85,,,6,8,10.0,,17.0,16.0,20.0,,6,52.5,,
3347,2001-10-10,HV,8,C,0,1650,GOOD,80-60,950000.0,3,27.61,23.33,25.25,24.57,,,,27.61,50.94,76.19,100.76,,,,6,8,1.0,,12.5,33.0,14.5,,6,28.0,,
3348,2001-10-14,ST,1,B,0,1600,GOOD,40-15,540000.0,5,24.86,22.89,24.81,24.09,,,,24.86,47.75,72.56,96.65,,,,10,4,1.0,,70.0,36.5,14.0,,10,311.0,,
3349,2001-10-14,ST,2,B,0,1200,GOOD,60-40,700000.0,4,24.19,22.72,23.04,,,,,24.19,46.91,69.95,,,,,1,4,7.0,,22.5,10.5,13.0,,1,94.0,,
3350,2001-10-14,ST,3,B,0,1000,GOOD,80-60,950000.0,3,13.28,20.83,22.87,,,,,13.28,34.11,56.98,,,,,11,7,2.0,,15.5,50.0,24.0,,11,40.0,,
3351,2001-10-14,ST,4,B,0,2000,GOOD,60-40,700000.0,4,25.91,24.12,24.52,24.74,23.31,,,25.91,50.03,74.55,99.29,122.6,,,9,11,12.0,,23.0,14.5,46.5,,9,87.5,,
3352,2001-10-14,ST,5,B,0,1400,GOOD,60-40,700000.0,4,13.64,22.06,24.33,23.5,,,,13.64,35.7,60.03,83.53,,,,2,13,1.0,,15.5,20.5,29.0,,2,49.5,,
3353,2001-10-14,ST,6,B,0,1400,GOOD,110-90,2000000.0,1,13.61,21.39,23.14,23.33,,,,13.61,35.0,58.14,81.47,,,,11,10,9.0,,27.0,32.5,23.0,,11,76.5,,
3354,2001-10-14,ST,7,B,0,1600,GOOD,80-60,950000.0,3,24.44,22.74,24.62,23.73,,,,24.44,47.18,71.8,95.53,,,,10,6,13.0,,15.5,10.1,103.5,,10,42.0,,
3355,2001-10-14,ST,8,B,0,1000,GOOD,G,4500000.0,11,13.25,20.77,22.3,,,,,13.25,34.02,56.32,,,,,3,8,9.0,,22.5,21.0,216.0,,3,63.0,,
3356,2001-10-14,ST,9,B,0,1400,GOOD,80-60,950000.0,3,13.73,22.61,23.91,22.65,,,,13.73,36.34,60.25,82.9,,,,6,1,10.0,,14.5,25.5,15.0,,6,42.0,,
3357,2001-10-14,ST,10,B,0,1200,GOOD,95-75,1400000.0,2,24.11,22.72,22.69,,,,,24.11,46.83,69.52,,,,,8,12,11.0,,14.0,14.5,38.5,,8,32.0,,
3358,2001-10-17,HV,1,C+3,0,2200,GOOD,40-15,540000.0,5,13.95,23.55,25.92,26.83,25.8,23.81,,13.95,37.5,63.42,90.25,116.05,139.86,,4,1,9.0,,50.5,53.5,24.0,,4,203.5,,
3359,2001-10-17,HV,2,C+3,0,1200,GOOD,60-40,700000.0,4,24.59,23.14,22.95,,,,,24.59,47.73,70.68,,,,,4,2,1.0,,24.0,15.0,35.5,,4,81.0,,
3360,2001-10-17,HV,3,C+3,0,1000,GOOD,60-40,700000.0,4,12.8,21.89,23.27,,,,,12.8,34.69,57.96,,,,,11,7,2.0,,16.0,31.0,20.5,,11,43.5,,
3361,2001-10-17,HV,4,C+3,0,1650,GOOD,60-40,700000.0,4,28.03,23.72,25.53,24.04,,,,28.03,51.75,77.28,101.32,,,,1,5,8.0,,25.0,43.5,25.5,,1,89.0,,
3362,2001-10-17,HV,5,C+3,0,1200,GOOD,80-60,950000.0,3,23.75,22.92,23.06,,,,,23.75,46.67,69.73,,,,,7,6,10.0,,12.5,23.0,35.5,,7,40.0,,
3363,2001-10-17,HV,6,C+3,0,1650,GOOD,80-60,950000.0,3,27.74,24.11,25.62,23.66,,,,27.74,51.85,77.47,101.13,,,,2,7,1.0,,36.0,13.5,17.5,,2,118.0,,
3364,2001-10-17,HV,7,C+3,0,1000,GOOD,80-60,950000.0,3,12.64,21.77,23.1,,,,,12.64,34.41,57.51,,,,,11,1,7.0,,15.0,21.5,29.5,,11,27.5,,
3365,2001-10-17,HV,8,C+3,0,1650,GOOD,100-80,1400000.0,2,27.7,24.39,26.09,23.65,,,,27.7,52.09,78.18,101.83,,,,4,7,6.0,,21.0,12.0,17.5,,4,59.5,,
3366,2001-10-20,ST,1,C,0,1000,GOOD,60-40,700000.0,4,13.31,21.09,22.7,,,,,13.31,34.4,57.1,,,,,5,9,8.0,,10.5,16.0,81.5,,5,18.5,,
3367,2001-10-20,ST,2,A,1,1650,GOOD,40-15,540000.0,5,27.97,23.5,24.33,23.92,,,,27.97,51.47,75.8,99.72,,,,2,13,6.0,,34.0,52.0,16.0,,2,84.0,,
3368,2001-10-20,ST,3,A,1,1650,GOOD,60-40,700000.0,4,28.3,23.36,25.14,23.61,,,,28.3,51.66,76.8,100.41,,,,1,8,3.0,,28.0,13.0,51.0,,1,155.0,,
3369,2001-10-20,ST,4,C,0,1400,GOOD,60-40,700000.0,4,13.81,22.36,23.94,23.09,,,,13.81,36.17,60.11,83.2,,,,7,13,8.0,,10.1,48.5,15.0,,7,18.5,,
3370,2001-10-20,ST,5,A,1,1200,GOOD,60-40,700000.0,4,23.44,22.56,23.43,,,,,23.44,46.0,69.43,,,,,6,11,3.0,,21.5,21.5,23.5,,6,51.5,,
3371,2001-10-20,ST,6,A,1,1200,GOOD,85-60,950000.0,3,23.5,22.09,23.4,,,,,23.5,45.59,68.99,,,,,8,4,3.0,,16.5,19.0,54.5,,8,48.0,,
3372,2001-10-20,ST,7,C,0,1600,GOOD,100-80,1400000.0,2,25.73,23.94,23.66,22.39,,,,25.73,49.67,73.33,95.72,,,,7,1,13.0,,13.5,16.0,163.0,,7,24.5,,
3373,2001-10-20,ST,8,C,0,1800,GOOD,80-60,950000.0,3,14.2,22.17,24.0,24.52,23.92,,,14.2,36.37,60.37,84.89,108.81,,,5,1,7.0,,20.5,17.5,14.5,,5,62.0,,
3374,2001-10-20,ST,9,C,0,1800,GOOD,90+,2400000.0,13,14.06,22.99,23.89,23.88,22.5,,,14.06,37.05,60.94,84.82,107.32,,,7,3,12.0,,44.5,19.0,28.0,,7,149.5,,
3375,2001-10-20,ST,10,C,0,1400,GOOD,80-60,950000.0,3,13.7,22.28,23.44,23.1,,,,13.7,35.98,59.42,82.52,,,,10,9,1.0,,16.0,18.5,19.5,,10,33.5,,
3376,2001-10-24,HV,1,A,0,1200,GOOD,40-0,540000.0,5,23.81,23.38,23.74,,,,,23.81,47.19,70.93,,,,,5,3,8.0,,65.5,27.5,14.0,,5,231.5,,
3377,2001-10-24,HV,2,A,0,1200,GOOD,60-40,700000.0,4,24.2,23.03,23.49,,,,,24.2,47.23,70.72,,,,,6,8,5.0,,15.0,16.5,48.5,,6,31.0,,
3378,2001-10-24,HV,3,A,0,1650,GOOD,60-40,700000.0,4,27.44,24.33,24.61,24.5,,,,27.44,51.77,76.38,100.88,,,,8,12,10.0,,19.0,178.0,26.0,,8,45.0,,
3379,2001-10-24,HV,4,A,0,1800,GOOD,60-40,700000.0,4,13.42,22.39,24.66,25.31,24.28,,,13.42,35.81,60.47,85.78,110.06,,,9,1,8.0,,13.0,26.0,21.5,,9,21.0,,
3380,2001-10-24,HV,5,A,0,1000,GOOD,80-60,950000.0,3,12.55,21.61,23.21,,,,,12.55,34.16,57.37,,,,,7,11,10.0,,15.5,33.5,51.5,,7,45.0,,
3381,2001-10-24,HV,6,A,0,1200,GOOD,80-60,950000.0,3,23.69,22.84,23.65,,,,,23.69,46.53,70.18,,,,,6,1,7.0,,35.0,21.0,81.5,,6,133.0,,
3382,2001-10-24,HV,7,A,0,1000,GOOD,105-80,1400000.0,2,12.55,21.03,23.22,,,,,12.55,33.58,56.8,,,,,10,8,6.0,,23.0,14.5,36.0,,10,80.0,,
3383,2001-10-24,HV,8,A,0,1650,GOOD,80-60,950000.0,3,27.62,23.69,24.36,24.59,,,,27.62,51.31,75.67,100.26,,,,5,3,12.0,,12.0,30.5,64.0,,5,21.0,,
3384,2001-10-30,ST,1,C+3,0,1200,GOOD,60-40,700000.0,4,23.84,23.17,23.04,,,,,23.84,47.01,70.05,,,,,6,4,10.0,,15.0,282.0,32.0,,6,33.5,,
3385,2001-10-30,ST,2,C+3,0,1400,GOOD,40-20,540000.0,5,13.78,21.86,23.91,23.67,,,,13.78,35.64,59.55,83.22,,,,6,11,3.0,,17.0,35.5,81.5,,6,58.0,,
3386,2001-10-30,ST,3,C+3,0,1400,GOOD,60-40,700000.0,4,13.5,22.42,23.62,23.36,,,,13.5,35.92,59.54,82.9,,,,3,12,4.0,,34.5,53.5,10.1,,3,172.0,,
3387,2001-10-30,ST,4,C+3,0,1400,GOOD,60-40,700000.0,4,13.67,21.64,23.53,24.09,,,,13.67,35.31,58.84,82.93,,,,4,9,5.0,,16.5,13.0,27.0,,4,44.5,,
3388,2001-10-30,ST,5,C+3,0,1800,GOOD,40-15,540000.0,5,13.81,23.2,24.58,23.83,24.14,,,13.81,37.01,61.59,85.42,109.56,,,2,10,14.0,,19.5,54.0,48.0,,2,63.0,,
3389,2001-10-30,ST,6,C+3,0,1400,GOOD,80-60,950000.0,3,13.78,21.84,23.55,23.43,,,,13.78,35.62,59.17,82.6,,,,1,4,2.0,,28.0,16.0,16.5,,1,87.5,,
3390,2001-10-30,ST,7,C+3,0,1600,GOOD,60-40,700000.0,4,25.06,23.53,24.61,22.82,,,,25.06,48.59,73.2,96.02,,,,7,14,9.0,,20.0,36.0,15.5,,7,69.0,,
3391,2001-10-30,ST,8,C+3,0,1000,GOOD,85-60,950000.0,3,13.12,20.78,22.46,,,,,13.12,33.9,56.36,,,,,2,10,6.0,,12.0,22.0,28.5,,2,17.5,,
3392,2001-10-30,ST,9,C+3,0,1400,GOOD,110-85,2000000.0,1,13.66,21.31,23.39,23.39,,,,13.66,34.97,58.36,81.75,,,,5,12,10.0,,29.5,94.5,37.0,,5,117.5,,
3393,2001-10-30,ST,10,C+3,0,1600,GOOD,80-60,950000.0,3,24.12,22.75,24.36,23.59,,,,24.12,46.87,71.23,94.82,,,,1,6,13.0,,87.5,26.0,50.5,,1,503.0,,
3394,2001-10-30,ST,11,C+3,0,1200,GOOD,80-60,950000.0,3,24.41,23.11,22.58,,,,,24.41,47.52,70.1,,,,,12,10,1.0,,14.0,18.0,15.0,,12,23.0,,
3395,2001-11-04,ST,1,A,0,1200,GOOD,40-15,540000.0,5,24.05,22.61,23.77,,,,,24.05,46.66,70.43,,,,,13,3,1.0,,51.5,84.0,14.5,,13,171.5,,
3396,2001-11-04,ST,2,A,0,1200,GOOD,80-60,950000.0,3,25.19,24.19,22.05,,,,,25.19,49.38,71.43,,,,,7,4,9.0,,21.5,146.0,88.5,,7,47.0,,
3397,2001-11-04,ST,3,A,0,1400,GOOD,60-40,700000.0,4,13.88,22.33,23.77,23.35,,,,13.88,36.21,59.98,83.33,,,,1,4,6.0,,14.5,14.5,60.0,,1,34.5,,
3398,2001-11-04,ST,4,A,0,1200,GOOD,60-40,700000.0,4,23.94,23.61,22.94,,,,,23.94,47.55,70.49,,,,,4,2,12.0,,10.1,31.5,42.5,,4,20.5,,
3399,2001-11-04,ST,5,A,0,1800,GOOD,60-40,700000.0,4,14.02,22.48,24.34,24.53,23.75,,,14.02,36.5,60.84,85.37,109.12,,,7,8,2.0,,35.0,16.0,84.0,,7,121.0,,
3400,2001-11-04,ST,6,A,1,1650,GOOD,80-60,950000.0,3,28.05,23.62,24.19,23.71,,,,28.05,51.67,75.86,99.57,,,,8,1,6.0,,18.5,19.5,145.0,,8,38.5,,
3401,2001-11-04,ST,7,A,0,1200,GOOD,G,4500000.0,11,24.0,23.06,22.22,,,,,24.0,47.06,69.28,,,,,1,7,5.0,,13.0,13.0,26.5,,1,23.5,,
3402,2001-11-04,ST,8,A,1,1650,GOOD,100-80,1400000.0,2,27.66,23.89,23.69,23.53,,,,27.66,51.55,75.24,98.77,,,,1,9,12.0,,21.0,22.5,78.0,,1,62.0,,
3403,2001-11-04,ST,9,A,0,1800,GOOD,G,6000000.0,11,14.19,23.77,24.27,23.74,22.94,,,14.19,37.96,62.23,85.97,108.91,,,8,3,7.0,,188.5,201.5,43.5,,8,1260.0,,
3404,2001-11-04,ST,10,A,0,1200,GOOD,100-80,1400000.0,2,24.61,23.2,22.17,,,,,24.61,47.81,69.98,,,,,8,4,5.0,,13.5,16.5,25.5,,8,34.0,,
3405,2001-11-07,HV,1,B,0,1000,GOOD,40-15,540000.0,5,12.97,21.62,23.27,,,,,12.97,34.59,57.86,,,,,11,1,7.0,,35.5,16.5,21.5,,11,126.0,,
3406,2001-11-07,HV,2,B,0,1650,GOOD,40-0,540000.0,5,28.67,23.8,24.95,24.12,,,,28.67,52.47,77.42,101.54,,,,7,9,5.0,,33.5,39.5,57.0,,7,124.5,,
3407,2001-11-07,HV,3,B,0,1650,GOOD,60-40,700000.0,4,29.16,25.12,25.19,23.3,,,,29.16,54.28,79.47,102.77,,,,4,8,5.0,,23.5,23.0,16.0,,4,68.0,,
3408,2001-11-07,HV,4,B,0,1000,GOOD,60-40,700000.0,4,12.91,21.67,23.17,,,,,12.91,34.58,57.75,,,,,7,1,6.0,,35.0,13.0,20.0,,7,125.0,,
3409,2001-11-07,HV,5,B,0,1650,GOOD,60-40,700000.0,4,28.27,25.05,25.16,23.39,,,,28.27,53.32,78.48,101.87,,,,4,11,1.0,,17.0,26.0,22.0,,4,44.5,,
3410,2001-11-07,HV,6,B,0,1650,GOOD,80-60,950000.0,3,27.61,23.53,25.34,23.76,,,,27.61,51.14,76.48,100.24,,,,4,9,11.0,,18.0,23.0,45.5,,4,40.5,,
3411,2001-11-07,HV,7,B,0,1800,GOOD,100-80,1400000.0,2,13.56,22.53,24.86,24.41,23.88,,,13.56,36.09,60.95,85.36,109.24,,,3,5,2.0,,14.5,22.0,26.0,,3,25.5,,
3412,2001-11-07,HV,8,B,0,1200,GOOD,80-60,950000.0,3,23.58,23.95,22.9,,,,,23.58,47.53,70.43,,,,,6,5,9.0,,60.0,37.5,13.5,,6,268.0,,
3413,2001-11-11,ST,1,B,0,1000,GOOD,60-40,700000.0,4,13.39,21.28,22.86,,,,,13.39,34.67,57.53,,,,,7,6,12.0,,15.0,19.0,14.5,,7,47.5,,
3414,2001-11-11,ST,2,B,0,1600,GOOD,40-15,540000.0,5,25.19,23.97,24.52,23.27,,,,25.19,49.16,73.68,96.95,,,,9,6,10.0,,30.5,47.0,132.0,,9,71.0,,
